timestamp,device_id,temperature_c,current_amps,vibration_magnitude_mss,days_to_failure,failure_mode
2024-01-08 03:10:00,motor_C,29.42,1.69,9.77,0.0,normal
2024-01-08 03:20:00,motor_C,33.03,1.69,9.76,0.0,normal
2024-01-08 03:30:00,motor_C,30.19,1.51,9.79,0.0,normal
2024-01-08 03:40:00,motor_C,28.03,1.58,9.83,0.0,normal
2024-01-08 03:50:00,motor_C,26.9,1.63,9.83,0.0,normal
2024-01-08 04:00:00,motor_C,33.52,1.57,9.77,0.0,normal
2024-01-08 04:10:00,motor_C,32.23,1.66,9.76,0.0,normal
2024-01-08 04:20:00,motor_C,31.18,1.63,9.83,0.0,normal
2024-01-08 04:30:00,motor_C,30.12,1.78,9.76,0.0,normal
2024-01-08 04:40:00,motor_C,29.94,1.45,9.8,0.0,normal
2024-01-08 04:50:00,motor_C,28.85,1.59,9.81,0.0,normal
2024-01-08 05:00:00,motor_C,30.14,1.51,9.82,0.0,normal
2024-01-08 05:10:00,motor_C,26.76,1.66,9.84,0.0,normal
2024-01-08 05:20:00,motor_C,29.53,1.44,9.74,0.0,normal
2024-01-08 05:30:00,motor_C,30.38,1.63,9.7,0.0,normal
2024-01-08 05:40:00,motor_C,32.22,1.54,9.77,0.0,normal
2024-01-08 05:50:00,motor_C,30.92,1.53,9.89,0.0,normal
2024-01-08 06:00:00,motor_C,32.59,1.46,9.9,0.0,normal
2024-01-08 06:10:00,motor_C,33.7,1.55,9.89,0.0,normal
2024-01-08 06:20:00,motor_C,33.12,1.71,9.79,0.0,normal
2024-01-08 06:30:00,motor_C,31.94,1.6,9.71,0.0,normal
2024-01-08 06:40:00,motor_C,31.02,1.66,9.68,0.0,normal
2024-01-08 06:50:00,motor_C,29.04,1.77,9.77,0.0,normal
2024-01-08 07:00:00,motor_C,32.48,1.63,9.79,0.0,normal
2024-01-08 07:10:00,motor_C,34.36,1.54,9.87,0.0,normal
2024-01-08 07:20:00,motor_C,31.68,1.65,9.84,0.0,normal
2024-01-08 07:30:00,motor_C,34.83,1.55,9.81,0.0,normal
2024-01-08 07:40:00,motor_C,27.95,1.55,9.76,0.0,normal
2024-01-08 07:50:00,motor_C,28.69,1.45,9.75,0.0,normal
2024-01-08 08:00:00,motor_C,32.71,1.69,9.81,0.0,normal
2024-01-08 08:10:00,motor_C,31.53,1.56,9.84,0.0,normal
2024-01-08 08:20:00,motor_C,33.63,1.62,9.82,0.0,normal
2024-01-08 08:30:00,motor_C,30.97,1.5,9.75,0.0,normal
2024-01-08 08:40:00,motor_C,29.26,1.64,9.83,0.0,normal
2024-01-08 08:50:00,motor_C,30.57,1.52,9.82,0.0,normal
2024-01-08 09:00:00,motor_C,27.93,1.59,9.75,0.0,normal
2024-01-08 09:10:00,motor_C,28.74,1.69,9.76,0.0,normal
2024-01-08 09:20:00,motor_C,32.94,1.68,9.83,0.0,normal
2024-01-08 09:30:00,motor_C,32.75,1.6,9.79,0.0,normal
2024-01-08 09:40:00,motor_C,31.73,1.42,9.88,0.0,normal
2024-01-08 09:50:00,motor_C,27.56,1.9,9.83,0.0,normal
2024-01-08 10:00:00,motor_C,30.28,1.77,9.78,0.0,normal
2024-01-08 10:10:00,motor_C,28.55,1.67,9.8,0.0,normal
2024-01-08 10:20:00,motor_C,33.35,1.52,9.8,0.0,normal
2024-01-08 10:30:00,motor_C,29.83,1.59,9.76,0.0,normal
2024-01-08 10:40:00,motor_C,28.83,1.55,9.75,0.0,normal
2024-01-08 10:50:00,motor_C,31.06,1.73,9.84,0.0,normal
2024-01-08 11:00:00,motor_C,29.72,1.63,9.84,0.0,normal
2024-01-08 11:10:00,motor_C,33.97,1.52,9.83,0.0,normal
2024-01-08 11:20:00,motor_C,29.53,1.55,9.88,0.0,normal
2024-01-08 11:30:00,motor_C,28.2,1.71,9.77,0.0,normal
2024-01-08 11:40:00,motor_C,26.69,1.76,9.88,0.0,normal
2024-01-08 11:50:00,motor_C,30.94,1.75,9.76,0.0,normal
2024-01-08 12:00:00,motor_C,29.88,1.68,9.75,0.0,normal
2024-01-08 12:10:00,motor_C,28.14,1.57,9.71,0.0,normal
2024-01-08 12:20:00,motor_C,33.38,1.28,9.78,0.0,normal
2024-01-08 12:30:00,motor_C,32.33,1.63,9.78,0.0,normal
2024-01-08 12:40:00,motor_C,30.94,1.6,9.83,0.0,normal
2024-01-08 12:50:00,motor_C,33.73,1.61,9.81,0.0,normal
2024-01-08 13:00:00,motor_C,32.33,1.61,9.74,0.0,normal
2024-01-08 13:10:00,motor_C,29.35,1.47,9.78,0.0,normal
2024-01-08 13:20:00,motor_C,28.92,1.66,9.78,0.0,normal
2024-01-08 13:30:00,motor_C,32.64,1.66,9.71,0.0,normal
2024-01-08 13:40:00,motor_C,31.79,1.67,9.75,0.0,normal
2024-01-08 13:50:00,motor_C,31.34,1.69,9.76,0.0,normal
2024-01-08 14:00:00,motor_C,29.31,1.66,9.87,0.0,normal
2024-01-08 14:10:00,motor_C,32.22,1.56,9.81,0.0,normal
2024-01-08 14:20:00,motor_C,29.49,1.59,9.83,0.0,normal
2024-01-08 14:30:00,motor_C,30.8,1.61,9.73,0.0,normal
2024-01-08 14:40:00,motor_C,33.89,1.61,9.86,0.0,normal
2024-01-08 14:50:00,motor_C,29.68,1.7,9.87,0.0,normal
2024-01-08 15:00:00,motor_C,27.85,1.66,9.7,0.0,normal
2024-01-08 15:10:00,motor_C,28.89,1.81,9.76,0.0,normal
2024-01-08 15:20:00,motor_C,32.99,1.82,9.83,0.0,normal
2024-01-08 15:30:00,motor_C,31.51,1.61,9.83,0.0,normal
2024-01-08 15:40:00,motor_C,30.74,1.22,9.77,0.0,normal
2024-01-08 15:50:00,motor_C,29.98,1.72,9.78,0.0,normal
2024-01-08 16:00:00,motor_C,31.97,1.55,9.77,0.0,normal
2024-01-08 16:10:00,motor_C,29.3,1.52,9.81,0.0,normal
2024-01-08 16:20:00,motor_C,31.61,1.56,9.86,0.0,normal
2024-01-08 16:30:00,motor_C,29.54,1.56,9.76,0.0,normal
2024-01-08 16:40:00,motor_C,29.2,1.66,9.85,0.0,normal
2024-01-08 16:50:00,motor_C,29.73,1.44,9.76,0.0,normal
2024-01-08 17:00:00,motor_C,30.25,1.49,9.76,0.0,normal
2024-01-08 17:10:00,motor_C,30.9,1.63,9.84,0.0,normal
2024-01-08 17:20:00,motor_C,31.47,1.66,9.85,0.0,normal
2024-01-08 17:30:00,motor_C,23.62,1.66,9.84,0.0,normal
2024-01-08 17:40:00,motor_C,29.38,1.52,9.73,0.0,normal
2024-01-08 17:50:00,motor_C,30.22,1.5,9.78,0.0,normal
2024-01-08 18:00:00,motor_C,34.01,1.55,9.84,0.0,normal
2024-01-08 18:10:00,motor_C,28.84,1.62,9.8,0.0,normal
2024-01-08 18:20:00,motor_C,31.33,1.75,9.75,0.0,normal
2024-01-08 18:30:00,motor_C,33.99,1.4,9.82,0.0,normal
2024-01-08 18:40:00,motor_C,28.37,1.58,9.76,0.0,normal
2024-01-08 18:50:00,motor_C,31.79,1.47,9.89,0.0,normal
2024-01-08 19:00:00,motor_C,29.4,1.43,9.88,0.0,normal
2024-01-08 19:10:00,motor_C,29.99,1.7,9.83,0.0,normal
2024-01-08 19:20:00,motor_C,29.39,1.65,9.87,0.0,normal
2024-01-08 19:30:00,motor_C,29.54,1.64,9.8,0.0,normal
2024-01-08 19:40:00,motor_C,36.44,1.69,9.84,0.0,normal
2024-01-08 19:50:00,motor_C,32.69,1.55,9.87,0.0,normal
2024-01-08 20:00:00,motor_C,33.2,1.56,9.81,0.0,normal
2024-01-08 20:10:00,motor_C,31.98,1.82,9.79,0.0,normal
2024-01-08 20:20:00,motor_C,27.79,1.58,9.72,0.0,normal
2024-01-08 20:30:00,motor_C,31.79,1.67,9.8,0.0,normal
2024-01-08 20:40:00,motor_C,33.15,1.6,9.84,0.0,normal
2024-01-08 20:50:00,motor_C,29.29,1.42,9.85,0.0,normal
2024-01-08 21:00:00,motor_C,32.93,1.4,9.83,0.0,normal
2024-01-08 21:10:00,motor_C,32.41,1.54,9.77,0.0,normal
2024-01-08 21:20:00,motor_C,34.7,1.71,9.7,0.0,normal
2024-01-08 21:30:00,motor_C,30.16,1.68,9.78,0.0,normal
2024-01-08 21:40:00,motor_C,28.8,1.69,9.78,0.0,normal
2024-01-08 21:50:00,motor_C,30.28,1.5,9.78,0.0,normal
2024-01-08 22:00:00,motor_C,33.87,1.76,9.83,0.0,normal
2024-01-08 22:10:00,motor_C,27.34,1.5,9.9,0.0,normal
2024-01-08 22:20:00,motor_C,26.86,1.62,9.81,0.0,normal
2024-01-08 22:30:00,motor_C,31.18,1.6,9.79,0.0,normal
2024-01-08 22:40:00,motor_C,30.11,1.58,9.79,0.0,normal
2024-01-08 22:50:00,motor_C,31.02,1.73,9.81,0.0,normal
2024-01-08 23:00:00,motor_C,32.89,1.53,9.76,0.0,normal
2024-01-08 23:10:00,motor_C,29.89,1.47,9.81,0.0,normal
2024-01-08 23:20:00,motor_C,27.25,1.6,9.82,0.0,normal
2024-01-08 23:30:00,motor_C,35.09,1.56,9.81,0.0,normal
2024-01-08 23:40:00,motor_C,29.01,1.94,9.82,0.0,normal
2024-01-08 23:50:00,motor_C,28.88,1.67,9.82,0.0,normal
2024-01-09 00:00:00,motor_C,33.21,1.56,9.71,0.0,normal
2024-01-09 00:10:00,motor_C,30.23,1.49,9.83,0.0,normal
2024-01-09 00:20:00,motor_C,30.87,1.41,9.77,0.0,normal
2024-01-09 00:30:00,motor_C,31.97,1.5,9.75,0.0,normal
2024-01-09 00:40:00,motor_C,33.17,1.61,9.74,0.0,normal
2024-01-09 00:50:00,motor_C,30.33,1.74,9.82,0.0,normal
2024-01-09 01:00:00,motor_C,34.04,1.71,9.79,0.0,normal
2024-01-09 01:10:00,motor_C,26.73,1.62,9.72,0.0,normal
2024-01-09 01:20:00,motor_C,32.52,1.57,9.82,0.0,normal
2024-01-09 01:30:00,motor_C,29.32,1.63,9.73,0.0,normal
2024-01-09 01:40:00,motor_C,33.74,1.55,9.81,0.0,normal
2024-01-09 01:50:00,motor_C,31.28,1.77,9.81,0.0,normal
2024-01-09 02:00:00,motor_C,29.65,1.58,9.84,0.0,normal
2024-01-09 02:10:00,motor_C,32.33,1.59,9.89,0.0,normal
2024-01-09 02:20:00,motor_C,32.79,1.38,9.73,0.0,normal
2024-01-09 02:30:00,motor_C,32.28,1.58,9.8,0.0,normal
2024-01-09 02:40:00,motor_C,28.94,1.68,9.79,0.0,normal
2024-01-09 02:50:00,motor_C,30.03,1.49,9.82,0.0,normal
2024-01-09 03:00:00,motor_C,30.99,1.52,9.81,0.0,normal
2024-01-09 03:10:00,motor_C,30.92,1.68,9.78,0.0,normal
2024-01-09 03:20:00,motor_C,32.5,1.45,9.78,0.0,normal
2024-01-09 03:30:00,motor_C,26.97,1.71,9.74,0.0,normal
2024-01-09 03:40:00,motor_C,31.67,1.55,9.85,0.0,normal
2024-01-09 03:50:00,motor_C,30.42,1.56,9.82,0.0,normal
2024-01-09 04:00:00,motor_C,29.32,1.49,9.85,0.0,normal
2024-01-09 04:10:00,motor_C,29.52,1.64,9.78,0.0,normal
2024-01-09 04:20:00,motor_C,30.57,1.85,9.77,0.0,normal
2024-01-09 04:30:00,motor_C,23.8,1.68,9.75,0.0,normal
2024-01-09 04:40:00,motor_C,29.6,1.51,9.82,0.0,normal
2024-01-09 04:50:00,motor_C,29.25,1.71,9.75,0.0,normal
2024-01-09 05:00:00,motor_C,32.07,1.57,9.89,0.0,normal
2024-01-09 05:10:00,motor_C,29.39,1.74,9.73,0.0,normal
2024-01-09 05:20:00,motor_C,30.57,1.68,9.81,0.0,normal
2024-01-09 05:30:00,motor_C,34.08,1.31,9.88,0.0,normal
2024-01-09 05:40:00,motor_C,32.99,1.5,9.83,0.0,normal
2024-01-09 05:50:00,motor_C,32.8,1.69,9.81,0.0,normal
2024-01-09 06:00:00,motor_C,30.0,1.62,9.75,0.0,normal
2024-01-09 06:10:00,motor_C,32.09,1.5,9.73,0.0,normal
2024-01-09 06:20:00,motor_C,30.53,1.54,9.84,0.0,normal
2024-01-09 06:30:00,motor_C,30.61,1.41,9.88,0.0,normal
2024-01-09 06:40:00,motor_C,31.82,1.59,9.78,0.0,normal
2024-01-09 06:50:00,motor_C,29.81,1.82,9.74,0.0,normal
2024-01-09 07:00:00,motor_C,33.99,1.68,9.68,0.0,normal
2024-01-09 07:10:00,motor_C,30.68,1.82,9.75,0.0,normal
2024-01-09 07:20:00,motor_C,32.24,1.69,9.79,0.0,normal
2024-01-09 07:30:00,motor_C,33.91,1.7,9.88,0.0,normal
2024-01-09 07:40:00,motor_C,33.06,1.8,9.83,0.0,normal
2024-01-09 07:50:00,motor_C,28.18,1.64,9.82,0.0,normal
2024-01-09 08:00:00,motor_C,31.89,1.58,9.78,0.0,normal
2024-01-09 08:10:00,motor_C,32.7,1.7,9.77,0.0,normal
2024-01-09 08:20:00,motor_C,32.78,1.75,9.87,0.0,normal
2024-01-09 08:30:00,motor_C,28.77,1.55,9.81,0.0,normal
2024-01-09 08:40:00,motor_C,29.69,1.53,9.69,0.0,normal
2024-01-09 08:50:00,motor_C,32.99,1.61,9.77,0.0,normal
2024-01-09 09:00:00,motor_C,29.48,1.68,9.76,0.0,normal
2024-01-09 09:10:00,motor_C,30.4,1.68,9.77,0.0,normal
2024-01-09 09:20:00,motor_C,34.15,1.46,9.83,0.0,normal
2024-01-09 09:30:00,motor_C,30.9,1.79,9.79,0.0,normal
2024-01-09 09:40:00,motor_C,29.55,1.54,9.8,0.0,normal
2024-01-09 09:50:00,motor_C,29.24,1.57,9.87,0.0,normal
2024-01-09 10:00:00,motor_C,31.67,1.51,9.77,0.0,normal
2024-01-09 10:10:00,motor_C,28.33,1.87,9.89,0.0,normal
2024-01-09 10:20:00,motor_C,30.51,1.62,9.77,0.0,normal
2024-01-09 10:30:00,motor_C,31.67,1.51,9.8,0.0,normal
2024-01-09 10:40:00,motor_C,33.6,1.69,9.79,0.0,normal
2024-01-09 10:50:00,motor_C,32.34,1.68,9.81,0.0,normal
2024-01-09 11:00:00,motor_C,29.57,1.58,9.82,0.0,normal
2024-01-09 11:10:00,motor_C,33.36,1.68,9.82,0.0,normal
2024-01-09 11:20:00,motor_C,30.4,1.52,9.76,0.0,normal
2024-01-09 11:30:00,motor_C,28.53,1.55,9.74,0.0,normal
2024-01-09 11:40:00,motor_C,30.66,1.4,9.93,0.0,normal
2024-01-09 11:50:00,motor_C,33.88,1.47,9.78,0.0,normal
2024-01-09 12:00:00,motor_C,31.33,1.78,9.84,0.0,normal
2024-01-09 12:10:00,motor_C,31.03,1.76,9.72,0.0,normal
2024-01-09 12:20:00,motor_C,34.27,1.61,9.79,0.0,normal
2024-01-09 12:30:00,motor_C,28.14,1.77,9.79,0.0,normal
2024-01-09 12:40:00,motor_C,28.43,1.58,9.82,0.0,normal
2024-01-09 12:50:00,motor_C,27.77,1.58,9.66,0.0,normal
2024-01-09 13:00:00,motor_C,31.75,1.61,9.81,0.0,normal
2024-01-09 13:10:00,motor_C,31.33,1.59,9.74,0.0,normal
2024-01-09 13:20:00,motor_C,34.09,1.58,9.82,0.0,normal
2024-01-09 13:30:00,motor_C,31.49,1.71,9.75,0.0,normal
2024-01-09 13:40:00,motor_C,30.19,1.62,9.76,0.0,normal
2024-01-09 13:50:00,motor_C,31.0,1.67,9.79,0.0,normal
2024-01-09 14:00:00,motor_C,31.24,1.7,9.75,0.0,normal
2024-01-09 14:10:00,motor_C,27.66,1.64,9.78,0.0,normal
2024-01-09 14:20:00,motor_C,36.42,1.5,9.74,0.0,normal
2024-01-09 14:30:00,motor_C,32.04,1.46,9.71,0.0,normal
2024-01-09 14:40:00,motor_C,31.42,1.61,9.85,0.0,normal
2024-01-09 14:50:00,motor_C,32.23,1.58,9.74,0.0,normal
2024-01-09 15:00:00,motor_C,32.42,1.61,9.79,0.0,normal
2024-01-09 15:10:00,motor_C,30.72,1.6,9.84,0.0,normal
2024-01-09 15:20:00,motor_C,29.74,1.86,9.77,0.0,normal
2024-01-09 15:30:00,motor_C,32.2,1.47,9.76,0.0,normal
2024-01-09 15:40:00,motor_C,31.77,1.4,9.81,0.0,normal
2024-01-09 15:50:00,motor_C,29.38,1.63,9.86,0.0,normal
2024-01-09 16:00:00,motor_C,33.84,1.56,9.74,0.0,normal
2024-01-09 16:10:00,motor_C,31.59,1.63,9.79,0.0,normal
2024-01-09 16:20:00,motor_C,32.46,1.66,9.71,0.0,normal
2024-01-09 16:30:00,motor_C,33.78,1.73,9.78,0.0,normal
2024-01-09 16:40:00,motor_C,31.04,1.45,9.8,0.0,normal
2024-01-09 16:50:00,motor_C,31.63,1.54,9.76,0.0,normal
2024-01-09 17:00:00,motor_C,32.62,1.64,9.78,0.0,normal
2024-01-09 17:10:00,motor_C,29.55,1.68,9.73,0.0,normal
2024-01-09 17:20:00,motor_C,31.11,1.82,9.8,0.0,normal
2024-01-09 17:30:00,motor_C,31.25,1.7,9.85,0.0,normal
2024-01-09 17:40:00,motor_C,29.09,1.59,9.75,0.0,normal
2024-01-09 17:50:00,motor_C,35.64,1.51,9.77,0.0,normal
2024-01-09 18:00:00,motor_C,28.19,1.54,9.83,0.0,normal
2024-01-09 18:10:00,motor_C,28.4,1.54,9.86,0.0,normal
2024-01-09 18:20:00,motor_C,33.63,1.67,9.73,0.0,normal
2024-01-09 18:30:00,motor_C,32.43,1.63,9.79,0.0,normal
2024-01-09 18:40:00,motor_C,28.95,1.47,9.81,0.0,normal
2024-01-09 18:50:00,motor_C,32.21,1.56,9.8,0.0,normal
2024-01-09 19:00:00,motor_C,33.94,1.69,9.68,0.0,normal
2024-01-09 19:10:00,motor_C,30.94,1.64,9.83,0.0,normal
2024-01-09 19:20:00,motor_C,36.2,1.66,9.88,0.0,normal
2024-01-09 19:30:00,motor_C,27.55,1.64,9.81,0.0,normal
2024-01-09 19:40:00,motor_C,32.39,1.76,9.75,0.0,normal
2024-01-09 19:50:00,motor_C,33.33,1.62,9.77,0.0,normal
2024-01-09 20:00:00,motor_C,32.78,1.56,9.89,0.0,normal
2024-01-09 20:10:00,motor_C,30.59,1.51,9.85,0.0,normal
2024-01-09 20:20:00,motor_C,30.42,1.62,9.83,0.0,normal
2024-01-09 20:30:00,motor_C,31.89,1.36,9.82,0.0,normal
2024-01-09 20:40:00,motor_C,32.63,1.58,9.77,0.0,normal
2024-01-09 20:50:00,motor_C,32.2,1.58,9.79,0.0,normal
2024-01-09 21:00:00,motor_C,33.08,1.46,9.8,0.0,normal
2024-01-09 21:10:00,motor_C,28.96,1.51,9.83,0.0,normal
2024-01-09 21:20:00,motor_C,30.54,1.68,9.88,0.0,normal
2024-01-09 21:30:00,motor_C,29.12,1.62,9.86,0.0,normal
2024-01-09 21:40:00,motor_C,30.23,1.61,9.73,0.0,normal
2024-01-09 21:50:00,motor_C,33.03,1.63,9.81,0.0,normal
2024-01-09 22:00:00,motor_C,31.22,1.61,9.84,0.0,normal
2024-01-09 22:10:00,motor_C,36.21,1.72,9.83,0.0,normal
2024-01-09 22:20:00,motor_C,31.39,1.61,9.77,0.0,normal
2024-01-09 22:30:00,motor_C,31.12,1.45,9.95,0.0,normal
2024-01-09 22:40:00,motor_C,31.21,1.76,9.74,0.0,normal
2024-01-09 22:50:00,motor_C,29.72,1.64,9.75,0.0,normal
2024-01-09 23:00:00,motor_C,30.88,1.54,9.81,0.0,normal
2024-01-09 23:10:00,motor_C,33.26,1.47,9.91,0.0,normal
2024-01-09 23:20:00,motor_C,31.23,1.64,9.76,0.0,normal
2024-01-09 23:30:00,motor_C,29.41,1.59,9.79,0.0,normal
2024-01-09 23:40:00,motor_C,29.15,1.76,9.85,0.0,normal
2024-01-09 23:50:00,motor_C,30.1,1.57,9.8,0.0,normal
2024-01-10 00:00:00,motor_C,31.15,1.52,9.78,0.0,normal
2024-01-10 00:10:00,motor_C,33.39,1.69,9.83,0.0,normal
2024-01-10 00:20:00,motor_C,28.32,1.69,9.81,0.0,normal
2024-01-10 00:30:00,motor_C,30.36,1.62,9.85,0.0,normal
2024-01-10 00:40:00,motor_C,31.29,1.67,9.86,0.0,normal
2024-01-10 00:50:00,motor_C,27.33,1.6,9.82,0.0,normal
2024-01-10 01:00:00,motor_C,29.33,1.62,9.82,0.0,normal
2024-01-10 01:10:00,motor_C,29.64,1.72,9.81,0.0,normal
2024-01-10 01:20:00,motor_C,29.41,1.66,9.82,0.0,normal
2024-01-10 01:30:00,motor_C,31.38,1.58,9.8,0.0,normal
2024-01-10 01:40:00,motor_C,30.68,1.74,9.8,0.0,normal
2024-01-10 01:50:00,motor_C,29.89,1.36,9.86,0.0,normal
2024-01-10 02:00:00,motor_C,31.86,1.81,9.88,0.0,normal
2024-01-10 02:10:00,motor_C,34.45,1.43,9.72,0.0,normal
2024-01-10 02:20:00,motor_C,34.28,1.54,9.8,0.0,normal
2024-01-10 02:30:00,motor_C,27.15,1.6,9.77,0.0,normal
2024-01-10 02:40:00,motor_C,32.15,1.59,9.78,0.0,normal
2024-01-10 02:50:00,motor_C,30.64,1.7,9.82,0.0,normal
2024-01-10 03:00:00,motor_C,31.31,1.49,9.83,0.0,normal
2024-01-10 03:10:00,motor_C,30.2,1.63,9.79,0.0,normal
2024-01-10 03:20:00,motor_C,31.24,1.54,9.7,0.0,normal
2024-01-10 03:30:00,motor_C,31.3,1.63,9.75,0.0,normal
2024-01-10 03:40:00,motor_C,29.84,1.59,9.85,0.0,normal
2024-01-10 03:50:00,motor_C,29.21,1.61,9.66,0.0,normal
2024-01-10 04:00:00,motor_C,30.1,1.55,9.86,0.0,normal
2024-01-10 04:10:00,motor_C,31.47,1.55,9.83,0.0,normal
2024-01-10 04:20:00,motor_C,32.2,1.63,9.87,0.0,normal
2024-01-10 04:30:00,motor_C,32.71,1.69,9.79,0.0,normal
2024-01-10 04:40:00,motor_C,30.01,1.54,9.7,0.0,normal
2024-01-10 04:50:00,motor_C,31.57,1.51,9.82,0.0,normal
2024-01-10 05:00:00,motor_C,32.93,1.66,9.86,0.0,normal
2024-01-10 05:10:00,motor_C,33.33,1.6,9.85,0.0,normal
2024-01-10 05:20:00,motor_C,30.88,1.68,9.77,0.0,normal
2024-01-10 05:30:00,motor_C,30.56,1.51,9.81,0.0,normal
2024-01-10 05:40:00,motor_C,31.38,1.42,9.77,0.0,normal
2024-01-10 05:50:00,motor_C,28.7,1.55,9.76,0.0,normal
2024-01-10 06:00:00,motor_C,30.61,1.52,9.85,0.0,normal
2024-01-10 06:10:00,motor_C,32.49,1.59,9.74,0.0,normal
2024-01-10 06:20:00,motor_C,32.28,1.54,9.76,0.0,normal
2024-01-10 06:30:00,motor_C,30.46,1.67,9.75,0.0,normal
2024-01-10 06:40:00,motor_C,31.44,1.57,9.73,0.0,normal
2024-01-10 06:50:00,motor_C,29.35,1.62,9.81,0.0,normal
2024-01-10 07:00:00,motor_C,32.41,1.62,9.86,0.0,normal
2024-01-10 07:10:00,motor_C,30.84,1.62,9.79,0.0,normal
2024-01-10 07:20:00,motor_C,30.45,1.6,9.72,0.0,normal
2024-01-10 07:30:00,motor_C,30.28,1.65,9.84,0.0,normal
2024-01-10 07:40:00,motor_C,30.87,1.52,9.88,0.0,normal
2024-01-10 07:50:00,motor_C,30.1,1.74,9.77,0.0,normal
2024-01-10 08:00:00,motor_C,32.32,1.58,9.78,0.0,normal
2024-01-10 08:10:00,motor_C,30.21,1.47,9.83,0.0,normal
2024-01-10 08:20:00,motor_C,34.19,1.62,9.88,0.0,normal
2024-01-10 08:30:00,motor_C,33.93,1.51,9.77,0.0,normal
2024-01-10 08:40:00,motor_C,29.22,1.67,9.73,0.0,normal
2024-01-10 08:50:00,motor_C,31.14,1.82,9.83,0.0,normal
2024-01-10 09:00:00,motor_C,29.7,1.52,9.84,0.0,normal
2024-01-10 09:10:00,motor_C,30.35,1.63,9.8,0.0,normal
2024-01-10 09:20:00,motor_C,35.0,1.42,9.77,0.0,normal
2024-01-10 09:30:00,motor_C,30.38,1.65,9.85,0.0,normal
2024-01-10 09:40:00,motor_C,31.72,1.51,9.83,0.0,normal
2024-01-10 09:50:00,motor_C,32.08,1.54,9.76,0.0,normal
2024-01-10 10:00:00,motor_C,29.0,1.49,9.8,0.0,normal
2024-01-10 10:10:00,motor_C,29.29,1.67,9.73,0.0,normal
2024-01-10 10:20:00,motor_C,28.59,1.7,9.83,0.0,normal
2024-01-10 10:30:00,motor_C,29.23,1.6,9.79,0.0,normal
2024-01-10 10:40:00,motor_C,25.3,1.51,9.78,0.0,normal
2024-01-10 10:50:00,motor_C,32.09,1.76,9.8,0.0,normal
2024-01-10 11:00:00,motor_C,35.11,1.52,9.8,0.0,normal
2024-01-10 11:10:00,motor_C,31.3,1.38,9.84,0.0,normal
2024-01-10 11:20:00,motor_C,28.17,1.65,9.83,0.0,normal
2024-01-10 11:30:00,motor_C,29.71,1.49,9.79,0.0,normal
2024-01-10 11:40:00,motor_C,30.08,1.7,9.84,0.0,normal
2024-01-10 11:50:00,motor_C,28.96,1.56,9.82,0.0,normal
2024-01-10 12:00:00,motor_C,32.72,1.66,9.78,0.0,normal
2024-01-10 12:10:00,motor_C,32.62,1.74,9.79,0.0,normal
2024-01-10 12:20:00,motor_C,28.69,1.48,9.79,0.0,normal
2024-01-10 12:30:00,motor_C,32.45,1.54,9.83,0.0,normal
2024-01-10 12:40:00,motor_C,34.05,1.59,9.78,0.0,normal
2024-01-10 12:50:00,motor_C,34.81,1.75,9.78,0.0,normal
2024-01-10 13:00:00,motor_C,36.73,1.53,9.9,0.0,normal
2024-01-10 13:10:00,motor_C,29.2,1.54,9.85,0.0,normal
2024-01-10 13:20:00,motor_C,36.65,1.65,9.76,0.0,normal
2024-01-10 13:30:00,motor_C,30.29,1.54,9.83,0.0,normal
2024-01-10 13:40:00,motor_C,29.82,1.62,9.81,0.0,normal
2024-01-10 13:50:00,motor_C,31.65,1.44,9.82,0.0,normal
2024-01-10 14:00:00,motor_C,29.56,0.89,9.87,0.83,desgaste_rolamento
2024-01-10 14:10:00,motor_C,32.21,1.39,9.83,0.82,desgaste_rolamento
2024-01-10 14:20:00,motor_C,30.3,1.93,9.78,0.81,desgaste_rolamento
2024-01-10 14:30:00,motor_C,31.17,1.99,9.83,0.81,desgaste_rolamento
2024-01-10 14:40:00,motor_C,35.99,2.32,9.89,0.8,desgaste_rolamento
2024-01-10 14:50:00,motor_C,32.83,1.64,9.83,0.79,desgaste_rolamento
2024-01-10 15:00:00,motor_C,34.74,1.96,9.87,0.78,desgaste_rolamento
2024-01-10 15:10:00,motor_C,34.64,2.71,9.86,0.78,desgaste_rolamento
2024-01-10 15:20:00,motor_C,38.08,2.35,9.86,0.77,desgaste_rolamento
2024-01-10 15:30:00,motor_C,30.61,2.91,9.83,0.76,desgaste_rolamento
2024-01-10 15:40:00,motor_C,35.71,2.84,9.9,0.76,desgaste_rolamento
2024-01-10 15:50:00,motor_C,35.91,2.45,9.99,0.75,desgaste_rolamento
2024-01-10 16:00:00,motor_C,35.54,4.11,9.82,0.74,desgaste_rolamento
2024-01-10 16:10:00,motor_C,37.28,3.04,9.9,0.74,desgaste_rolamento
2024-01-10 16:20:00,motor_C,35.21,3.86,9.86,0.73,desgaste_rolamento
2024-01-10 16:30:00,motor_C,33.76,3.64,9.98,0.72,desgaste_rolamento
2024-01-10 16:40:00,motor_C,35.13,3.73,9.89,0.72,desgaste_rolamento
2024-01-10 16:50:00,motor_C,36.97,4.11,9.98,0.71,desgaste_rolamento
2024-01-10 17:00:00,motor_C,39.48,3.54,9.78,0.7,desgaste_rolamento
2024-01-10 17:10:00,motor_C,37.23,3.75,10.04,0.69,desgaste_rolamento
